city,nis,date,delta,total
Boom,11005,2020-05-02,1,73
Boom,11005,2020-05-03,0,73
Boom,11005,2020-05-04,2,75
Boom,11005,2020-05-05,2,77
Boom,11005,2020-05-06,0,77
Boom,11005,2020-05-07,1,78
Boom,11005,2020-05-08,0,78
Boom,11005,2020-05-09,0,78
Boom,11005,2020-05-10,0,78
Boom,11005,2020-05-11,1,79
Boom,11005,2020-05-12,0,79
Boom,11005,2020-05-13,3,82
Boom,11005,2020-05-14,0,82
Boom,11005,2020-05-15,1,83
Boom,11005,2020-05-16,0,83
Boom,11005,2020-05-17,0,83
Boom,11005,2020-05-18,1,84
Boom,11005,2020-05-19,0,84
Boom,11005,2020-05-20,0,84
Boom,11005,2020-05-21,3,87
Boom,11005,2020-05-22,1,88
Boom,11005,2020-05-23,1,89
Boom,11005,2020-05-24,4,93
Boom,11005,2020-05-25,0,93
Boom,11005,2020-05-26,0,93
Boom,11005,2020-05-27,0,93
Boom,11005,2020-05-28,-1,92
Boom,11005,2020-05-29,0,92
Boom,11005,2020-05-30,0,92
Boom,11005,2020-05-31,0,92
Boom,11005,2020-06-01,0,92
Boom,11005,2020-06-02,1,93
Boom,11005,2020-06-03,0,93
Boom,11005,2020-06-04,0,93
Boom,11005,2020-06-05,1,94
Boom,11005,2020-06-06,1,95
Boom,11005,2020-06-07,0,95
Boom,11005,2020-06-08,0,95
Boom,11005,2020-06-09,0,95
Boom,11005,2020-06-10,0,95
Boom,11005,2020-06-11,0,95
Boom,11005,2020-06-12,0,95
Boom,11005,2020-06-13,0,95
Boom,11005,2020-06-14,0,95
Boom,11005,2020-06-15,0,95
Boom,11005,2020-06-16,0,95
Boom,11005,2020-06-17,0,95
Boom,11005,2020-06-18,1,96
Boom,11005,2020-06-19,0,96
Boom,11005,2020-06-20,0,96
Boom,11005,2020-06-23,0,96
Boom,11005,2020-06-24,0,96
Boom,11005,2020-06-25,0,96
Boom,11005,2020-06-26,0,96
Boom,11005,2020-06-27,0,96
Boom,11005,2020-06-30,0,96
Boom,11005,2020-07-01,0,96
Boom,11005,2020-07-02,0,96
Boom,11005,2020-07-03,1,97
Boom,11005,2020-07-04,1,98
Boom,11005,2020-07-07,0,98
Boom,11005,2020-07-08,0,98
Boom,11005,2020-07-09,0,98
Boom,11005,2020-07-10,1,99
Boom,11005,2020-07-11,0,99
Boom,11005,2020-07-14,7,106
Boom,11005,2020-07-15,0,106
Boom,11005,2020-07-16,1,107
Boom,11005,2020-07-17,2,109
Boom,11005,2020-07-18,0,109
Boom,11005,2020-07-20,2,111
Boom,11005,2020-07-21,0,111
Boom,11005,2020-07-22,1,112
Boom,11005,2020-07-23,1,113
Boom,11005,2020-07-24,3,116
Boom,11005,2020-07-25,4,120
Boom,11005,2020-07-26,4,124
Boom,11005,2020-07-27,4,128
Boom,11005,2020-07-28,2,130
Boom,11005,2020-07-29,0,130
Boom,11005,2020-07-30,0,130
Boom,11005,2020-07-31,2,132
Boom,11005,2020-08-01,12,144
Boom,11005,2020-08-02,5,149
Boom,11005,2020-08-03,2,151
Boom,11005,2020-08-04,1,152
Boom,11005,2020-08-05,3,155
Boom,11005,2020-08-06,1,156
Boom,11005,2020-08-07,7,163
Boom,11005,2020-08-08,4,167
Boom,11005,2020-08-09,3,170
Boom,11005,2020-08-10,4,174
Boom,11005,2020-08-11,4,178
Boom,11005,2020-08-12,1,179
Boom,11005,2020-08-13,0,179
Boom,11005,2020-08-14,1,180
Boom,11005,2020-08-15,3,183
Boom,11005,2020-08-16,2,185
Boom,11005,2020-08-17,0,185
Boom,11005,2020-08-18,2,187
Boom,11005,2020-08-19,0,187
Boom,11005,2020-08-20,2,189
Boom,11005,2020-08-21,1,190
Boom,11005,2020-08-22,4,194
Boom,11005,2020-08-23,0,194
Boom,11005,2020-08-24,1,195
Boom,11005,2020-08-25,0,195
Boom,11005,2020-08-26,0,195
Boom,11005,2020-08-27,0,195
Boom,11005,2020-08-28,1,196
Boom,11005,2020-08-29,1,197
Boom,11005,2020-08-30,0,197
Boom,11005,2020-08-31,0,197
Boom,11005,2020-09-01,0,197
Boom,11005,2020-09-02,3,200
Boom,11005,2020-09-03,0,200
Boom,11005,2020-09-04,3,203
Boom,11005,2020-09-05,0,203
Boom,11005,2020-09-06,1,204
Boom,11005,2020-09-07,2,206
Boom,11005,2020-09-08,1,207
Boom,11005,2020-09-09,0,207
Boom,11005,2020-09-10,1,208
Boom,11005,2020-09-11,8,216
Boom,11005,2020-09-12,7,223
Boom,11005,2020-09-13,4,227
Boom,11005,2020-09-14,9,236
Boom,11005,2020-09-15,10,246
Boom,11005,2020-09-16,2,248
Boom,11005,2020-09-17,5,253
Boom,11005,2020-09-18,8,261
Boom,11005,2020-09-19,17,278
Boom,11005,2020-09-20,5,283
Boom,11005,2020-09-21,10,293
Boom,11005,2020-09-22,5,298
Boom,11005,2020-09-23,6,304
Boom,11005,2020-09-24,12,316
Boom,11005,2020-09-25,6,322
Boom,11005,2020-09-26,6,328
Boom,11005,2020-09-27,11,339
Boom,11005,2020-09-28,6,345
Boom,11005,2020-09-29,3,348
Boom,11005,2020-09-30,0,348
Boom,11005,2020-10-01,3,351
Boom,11005,2020-10-02,5,356
Boom,11005,2020-10-03,12,368
Boom,11005,2020-10-04,0,368
Boom,11005,2020-10-05,8,376
Boom,11005,2020-10-06,1,377
Boom,11005,2020-10-07,0,377
Boom,11005,2020-10-08,4,381
Boom,11005,2020-10-09,4,385
Boom,11005,2020-10-10,3,388
Boom,11005,2020-10-11,2,390
Boom,11005,2020-10-12,6,396
Boom,11005,2020-10-13,3,399
Boom,11005,2020-10-14,6,405
Boom,11005,2020-10-15,4,409
Boom,11005,2020-10-16,13,422
Boom,11005,2020-10-17,12,434
Boom,11005,2020-10-18,6,440
Boom,11005,2020-10-19,5,445
Boom,11005,2020-10-20,10,455
Boom,11005,2020-10-21,6,461
Boom,11005,2020-10-22,7,468
Boom,11005,2020-10-23,13,481
Boom,11005,2020-10-24,8,489
Boom,11005,2020-10-25,19,508
Boom,11005,2020-10-26,15,523
Boom,11005,2020-10-27,11,534
Boom,11005,2020-10-28,14,548
Boom,11005,2020-10-29,33,581
Boom,11005,2020-10-30,18,599
Boom,11005,2020-10-31,36,635
Boom,11005,2020-11-01,14,649
Boom,11005,2020-11-02,18,667
Boom,11005,2020-11-03,7,674
Boom,11005,2020-11-04,7,681
Boom,11005,2020-11-05,13,694
Boom,11005,2020-11-06,9,703
Boom,11005,2020-11-07,16,719
Boom,11005,2020-11-08,8,727
Boom,11005,2020-11-09,9,736
Boom,11005,2020-11-10,5,741
Boom,11005,2020-11-11,5,746
Borsbeek,11007,2020-04-01,0,6
Borsbeek,11007,2020-04-02,1,7
Borsbeek,11007,2020-04-03,0,7
Borsbeek,11007,2020-04-04,0,7
Borsbeek,11007,2020-04-05,5,12
Borsbeek,11007,2020-04-06,6,18
Borsbeek,11007,2020-04-07,6,24
Borsbeek,11007,2020-04-08,0,24
Borsbeek,11007,2020-04-09,7,31
Borsbeek,11007,2020-04-10,2,33
Borsbeek,11007,2020-04-11,4,37
Borsbeek,11007,2020-04-12,3,40
Borsbeek,11007,2020-04-13,0,40
Borsbeek,11007,2020-04-14,0,40
Borsbeek,11007,2020-04-15,0,40
Borsbeek,11007,2020-04-16,2,42
Borsbeek,11007,2020-04-17,0,42
Borsbeek,11007,2020-04-18,3,45
Borsbeek,11007,2020-04-19,0,45
Borsbeek,11007,2020-04-20,1,46
Borsbeek,11007,2020-04-21,26,72
Borsbeek,11007,2020-04-22,11,83
Borsbeek,11007,2020-04-23,2,85
Borsbeek,11007,2020-04-24,0,85
Borsbeek,11007,2020-04-25,0,85
Borsbeek,11007,2020-04-26,2,87
Borsbeek,11007,2020-04-27,0,87
Borsbeek,11007,2020-04-28,0,87
Borsbeek,11007,2020-04-29,0,87
Borsbeek,11007,2020-04-30,0,87
Borsbeek,11007,2020-05-01,1,88
Borsbeek,11007,2020-05-02,0,88
Borsbeek,11007,2020-05-03,0,88
Borsbeek,11007,2020-05-04,0,88
Borsbeek,11007,2020-05-05,0,88
Borsbeek,11007,2020-05-06,1,89
Borsbeek,11007,2020-05-07,0,89
Borsbeek,11007,2020-05-08,1,90
Borsbeek,11007,2020-05-09,1,91
Borsbeek,11007,2020-05-10,0,91
Borsbeek,11007,2020-05-11,0,91
Borsbeek,11007,2020-05-12,0,91
Borsbeek,11007,2020-05-13,0,91
Borsbeek,11007,2020-05-14,0,91
Borsbeek,11007,2020-05-15,1,92
Borsbeek,11007,2020-05-16,0,92
Borsbeek,11007,2020-05-17,0,92
Borsbeek,11007,2020-05-18,0,92
Borsbeek,11007,2020-05-19,0,92
Borsbeek,11007,2020-05-20,0,92
Borsbeek,11007,2020-05-21,1,93
Borsbeek,11007,2020-05-22,0,93
Borsbeek,11007,2020-05-23,1,94
Borsbeek,11007,2020-05-24,0,94
Borsbeek,11007,2020-05-25,0,94
Borsbeek,11007,2020-05-26,0,94
Borsbeek,11007,2020-05-27,0,94
Borsbeek,11007,2020-05-28,0,94
Borsbeek,11007,2020-05-29,0,94
Borsbeek,11007,2020-05-30,0,94
Borsbeek,11007,2020-05-31,0,94
Borsbeek,11007,2020-06-01,0,94
Borsbeek,11007,2020-06-02,0,94
Borsbeek,11007,2020-06-03,0,94
Borsbeek,11007,2020-06-04,0,94
Borsbeek,11007,2020-06-05,0,94
Borsbeek,11007,2020-06-06,0,94
Borsbeek,11007,2020-06-07,0,94
Borsbeek,11007,2020-06-08,0,94
Borsbeek,11007,2020-06-09,0,94
Borsbeek,11007,2020-06-10,0,94
Borsbeek,11007,2020-06-11,0,94
Borsbeek,11007,2020-06-12,0,94
Borsbeek,11007,2020-06-13,0,94
Borsbeek,11007,2020-06-14,0,94
Borsbeek,11007,2020-06-15,0,94
Borsbeek,11007,2020-06-16,0,94
Borsbeek,11007,2020-06-17,0,94
Borsbeek,11007,2020-06-18,0,94
Borsbeek,11007,2020-06-19,0,94
Borsbeek,11007,2020-06-20,1,95
Borsbeek,11007,2020-06-23,1,96
Borsbeek,11007,2020-06-24,0,96
Borsbeek,11007,2020-06-25,1,97
Borsbeek,11007,2020-06-26,0,97
Borsbeek,11007,2020-06-27,0,97
Borsbeek,11007,2020-06-30,0,97
Borsbeek,11007,2020-07-01,0,97
Borsbeek,11007,2020-07-02,0,97
Borsbeek,11007,2020-07-03,0,97
Borsbeek,11007,2020-07-04,0,97
Borsbeek,11007,2020-07-07,0,97
Borsbeek,11007,2020-07-08,0,97
Borsbeek,11007,2020-07-09,0,97
Borsbeek,11007,2020-07-10,0,97
Borsbeek,11007,2020-07-11,0,97
Borsbeek,11007,2020-07-14,0,97
Borsbeek,11007,2020-07-15,0,97
Borsbeek,11007,2020-07-16,0,97
Borsbeek,11007,2020-07-17,0,97
Borsbeek,11007,2020-07-18,1,98
Borsbeek,11007,2020-07-20,2,100
Borsbeek,11007,2020-07-21,1,101
Borsbeek,11007,2020-07-22,0,101
Borsbeek,11007,2020-07-23,1,102
Borsbeek,11007,2020-07-24,0,102
Borsbeek,11007,2020-07-25,2,104
Borsbeek,11007,2020-07-26,7,111
Borsbeek,11007,2020-07-27,0,111
Borsbeek,11007,2020-07-28,1,112
Borsbeek,11007,2020-07-29,3,115
Borsbeek,11007,2020-07-30,10,125
Borsbeek,11007,2020-07-31,3,128
Borsbeek,11007,2020-08-01,4,132
Borsbeek,11007,2020-08-02,1,133
Borsbeek,11007,2020-08-03,0,133
Borsbeek,11007,2020-08-04,2,135
Borsbeek,11007,2020-08-05,2,137
Borsbeek,11007,2020-08-06,1,138
Borsbeek,11007,2020-08-07,2,140
Borsbeek,11007,2020-08-08,1,141
Borsbeek,11007,2020-08-09,2,143
Borsbeek,11007,2020-08-10,2,145
Borsbeek,11007,2020-08-11,3,148
Borsbeek,11007,2020-08-12,0,148
Borsbeek,11007,2020-08-13,3,151
Borsbeek,11007,2020-08-14,0,151
Borsbeek,11007,2020-08-15,0,151
Borsbeek,11007,2020-08-16,1,152
Borsbeek,11007,2020-08-17,1,153
Borsbeek,11007,2020-08-18,0,153
Borsbeek,11007,2020-08-19,0,153
Borsbeek,11007,2020-08-20,0,153
Borsbeek,11007,2020-08-21,1,154
Borsbeek,11007,2020-08-22,1,155
Borsbeek,11007,2020-08-23,0,155
Borsbeek,11007,2020-08-24,1,156
Borsbeek,11007,2020-08-25,1,157
Borsbeek,11007,2020-08-26,0,157
Borsbeek,11007,2020-08-27,1,158
Borsbeek,11007,2020-08-28,0,158
Borsbeek,11007,2020-08-29,1,159
Borsbeek,11007,2020-08-30,0,159
Borsbeek,11007,2020-08-31,0,159
Borsbeek,11007,2020-09-01,4,163
Borsbeek,11007,2020-09-02,0,163
Borsbeek,11007,2020-09-03,0,163
Borsbeek,11007,2020-09-04,1,164
Borsbeek,11007,2020-09-05,1,165
Borsbeek,11007,2020-09-06,1,166
Borsbeek,11007,2020-09-07,0,166
Borsbeek,11007,2020-09-08,0,166
Borsbeek,11007,2020-09-09,0,166
Borsbeek,11007,2020-09-10,0,166
Borsbeek,11007,2020-09-11,0,166
Borsbeek,11007,2020-09-12,3,169
Borsbeek,11007,2020-09-13,2,171
Borsbeek,11007,2020-09-14,1,172
Borsbeek,11007,2020-09-15,1,173
Borsbeek,11007,2020-09-16,0,173
Borsbeek,11007,2020-09-17,0,173
Borsbeek,11007,2020-09-18,0,173
Borsbeek,11007,2020-09-19,1,174
Borsbeek,11007,2020-09-20,0,174
Borsbeek,11007,2020-09-21,1,175
Borsbeek,11007,2020-09-22,1,176
Borsbeek,11007,2020-09-23,1,177
Borsbeek,11007,2020-09-24,1,178
Borsbeek,11007,2020-09-25,1,179
Borsbeek,11007,2020-09-26,1,180
Borsbeek,11007,2020-09-27,0,180
Borsbeek,11007,2020-09-28,2,182
Borsbeek,11007,2020-09-29,1,183
Borsbeek,11007,2020-09-30,0,183
Borsbeek,11007,2020-10-01,3,186
Borsbeek,11007,2020-10-02,4,190
Borsbeek,11007,2020-10-03,1,191
Borsbeek,11007,2020-10-04,1,192
Borsbeek,11007,2020-10-05,1,193
Borsbeek,11007,2020-10-06,0,193
Borsbeek,11007,2020-10-07,2,195
Borsbeek,11007,2020-10-08,2,197
Borsbeek,11007,2020-10-09,4,201
Borsbeek,11007,2020-10-10,6,207
Borsbeek,11007,2020-10-11,5,212
Borsbeek,11007,2020-10-12,4,216
Borsbeek,11007,2020-10-13,1,217
Borsbeek,11007,2020-10-14,5,222
Borsbeek,11007,2020-10-15,3,225
Borsbeek,11007,2020-10-16,6,231
Borsbeek,11007,2020-10-17,7,238
Borsbeek,11007,2020-10-18,5,243
Borsbeek,11007,2020-10-19,3,246
Borsbeek,11007,2020-10-20,7,253
Borsbeek,11007,2020-10-21,5,258
Borsbeek,11007,2020-10-22,3,261
Borsbeek,11007,2020-10-23,11,272
Borsbeek,11007,2020-10-24,8,280
Borsbeek,11007,2020-10-25,6,286
Borsbeek,11007,2020-10-26,6,292
Borsbeek,11007,2020-10-27,2,294
Borsbeek,11007,2020-10-28,10,304
Borsbeek,11007,2020-10-29,8,312
Borsbeek,11007,2020-10-30,9,321
Borsbeek,11007,2020-10-31,17,338
Borsbeek,11007,2020-11-01,12,350
Borsbeek,11007,2020-11-02,10,360
Borsbeek,11007,2020-11-03,4,364
Borsbeek,11007,2020-11-04,6,370
Borsbeek,11007,2020-11-05,8,378
Borsbeek,11007,2020-11-06,2,380
Borsbeek,11007,2020-11-07,2,382
Borsbeek,11007,2020-11-08,0,382
Borsbeek,11007,2020-11-09,1,383
Borsbeek,11007,2020-11-10,3,386
Borsbeek,11007,2020-11-11,2,388
Brasschaat,11008,2020-04-01,15,36
Brasschaat,11008,2020-04-02,1,37
Brasschaat,11008,2020-04-03,1,38
Brasschaat,11008,2020-04-04,4,42
Brasschaat,11008,2020-04-05,8,50
Brasschaat,11008,2020-04-06,3,53
Brasschaat,11008,2020-04-07,3,56
Brasschaat,11008,2020-04-08,4,60
Brasschaat,11008,2020-04-09,13,73
Brasschaat,11008,2020-04-10,2,75
Brasschaat,11008,2020-04-11,5,80
Brasschaat,11008,2020-04-12,1,81
Brasschaat,11008,2020-04-13,1,82
Brasschaat,11008,2020-04-14,2,84
Brasschaat,11008,2020-04-15,1,85
Brasschaat,11008,2020-04-16,9,94
Brasschaat,11008,2020-04-17,3,97
Brasschaat,11008,2020-04-18,3,100
Brasschaat,11008,2020-04-19,3,103
Brasschaat,11008,2020-04-20,4,107
Brasschaat,11008,2020-04-21,2,109
Brasschaat,11008,2020-04-22,0,109
Brasschaat,11008,2020-04-23,3,112
Brasschaat,11008,2020-04-24,4,116
Brasschaat,11008,2020-04-25,4,120
Brasschaat,11008,2020-04-26,1,121
Brasschaat,11008,2020-04-27,3,124
Brasschaat,11008,2020-04-28,4,128
Brasschaat,11008,2020-04-29,2,130
Brasschaat,11008,2020-04-30,5,135
Brasschaat,11008,2020-05-01,2,137
Brasschaat,11008,2020-05-02,3,140
Brasschaat,11008,2020-05-03,1,141
Brasschaat,11008,2020-05-04,7,148
Brasschaat,11008,2020-05-05,1,149
Brasschaat,11008,2020-05-06,2,151
Brasschaat,11008,2020-05-07,5,156
Brasschaat,11008,2020-05-08,9,165
Brasschaat,11008,2020-05-09,4,169
Brasschaat,11008,2020-05-10,1,170
Brasschaat,11008,2020-05-11,5,175
Brasschaat,11008,2020-05-12,1,176
Brasschaat,11008,2020-05-13,0,176
Brasschaat,11008,2020-05-14,1,177
Brasschaat,11008,2020-05-15,3,180
Brasschaat,11008,2020-05-16,1,181
Brasschaat,11008,2020-05-17,0,181
Brasschaat,11008,2020-05-18,1,182
Brasschaat,11008,2020-05-19,1,183
Brasschaat,11008,2020-05-20,0,183
Brasschaat,11008,2020-05-21,0,183
Brasschaat,11008,2020-05-22,0,183
Brasschaat,11008,2020-05-23,1,184
Brasschaat,11008,2020-05-24,0,184
Brasschaat,11008,2020-05-25,1,185
Brasschaat,11008,2020-05-26,0,185
Brasschaat,11008,2020-05-27,1,186
Brasschaat,11008,2020-05-28,2,188
Brasschaat,11008,2020-05-29,0,188
Brasschaat,11008,2020-05-30,0,188
Brasschaat,11008,2020-05-31,2,190
Brasschaat,11008,2020-06-01,0,190
Brasschaat,11008,2020-06-02,0,190
Brasschaat,11008,2020-06-03,0,190
Brasschaat,11008,2020-06-04,0,190
Brasschaat,11008,2020-06-05,1,191
Brasschaat,11008,2020-06-06,1,192
Brasschaat,11008,2020-06-07,0,192
Brasschaat,11008,2020-06-08,0,192
Brasschaat,11008,2020-06-09,0,192
Brasschaat,11008,2020-06-10,0,192
Brasschaat,11008,2020-06-11,0,192
Brasschaat,11008,2020-06-12,0,192
Brasschaat,11008,2020-06-13,0,192
Brasschaat,11008,2020-06-14,0,192
Brasschaat,11008,2020-06-15,0,192
Brasschaat,11008,2020-06-16,0,192
Brasschaat,11008,2020-06-17,0,192
Brasschaat,11008,2020-06-18,1,193
Brasschaat,11008,2020-06-19,0,193
Brasschaat,11008,2020-06-20,0,193
Brasschaat,11008,2020-06-23,1,194
Brasschaat,11008,2020-06-24,0,194
Brasschaat,11008,2020-06-25,1,195
Brasschaat,11008,2020-06-26,0,195
Brasschaat,11008,2020-06-27,1,196
Brasschaat,11008,2020-06-30,0,196
Brasschaat,11008,2020-07-01,0,196
Brasschaat,11008,2020-07-02,0,196
Brasschaat,11008,2020-07-03,0,196
Brasschaat,11008,2020-07-04,0,196
Brasschaat,11008,2020-07-07,4,200
Brasschaat,11008,2020-07-08,0,200
Brasschaat,11008,2020-07-09,1,201
Brasschaat,11008,2020-07-10,0,201
Brasschaat,11008,2020-07-11,0,201
Brasschaat,11008,2020-07-14,0,201
Brasschaat,11008,2020-07-15,0,201
Brasschaat,11008,2020-07-16,3,204
Brasschaat,11008,2020-07-17,0,204
Brasschaat,11008,2020-07-18,2,206
Brasschaat,11008,2020-07-20,3,209
Brasschaat,11008,2020-07-21,1,210
Brasschaat,11008,2020-07-22,0,210
Brasschaat,11008,2020-07-23,1,211
Brasschaat,11008,2020-07-24,0,211
Brasschaat,11008,2020-07-25,0,211
Brasschaat,11008,2020-07-26,3,214
Brasschaat,11008,2020-07-27,0,214
Brasschaat,11008,2020-07-28,0,214
Brasschaat,11008,2020-07-29,0,214
Brasschaat,11008,2020-07-30,5,219
Brasschaat,11008,2020-07-31,3,222
Brasschaat,11008,2020-08-01,1,223
Brasschaat,11008,2020-08-02,1,224
Brasschaat,11008,2020-08-03,2,226
Brasschaat,11008,2020-08-04,2,228
Brasschaat,11008,2020-08-05,0,228
Brasschaat,11008,2020-08-06,5,233
Brasschaat,11008,2020-08-07,2,235
Brasschaat,11008,2020-08-08,6,241
Brasschaat,11008,2020-08-09,-7,234
Brasschaat,11008,2020-08-10,0,234
Brasschaat,11008,2020-08-11,1,235
Brasschaat,11008,2020-08-12,0,235
Brasschaat,11008,2020-08-13,4,239
Brasschaat,11008,2020-08-14,1,240
Brasschaat,11008,2020-08-15,0,240
Brasschaat,11008,2020-08-16,2,242
Brasschaat,11008,2020-08-17,0,242
Brasschaat,11008,2020-08-18,0,242
Brasschaat,11008,2020-08-19,0,242
Brasschaat,11008,2020-08-20,1,243
Brasschaat,11008,2020-08-21,0,243
Brasschaat,11008,2020-08-22,2,245
Brasschaat,11008,2020-08-23,1,246
Brasschaat,11008,2020-08-24,0,246
Brasschaat,11008,2020-08-25,0,246
Brasschaat,11008,2020-08-26,0,246
Brasschaat,11008,2020-08-27,1,247
Brasschaat,11008,2020-08-28,0,247
Brasschaat,11008,2020-08-29,2,249
Brasschaat,11008,2020-08-30,2,251
Brasschaat,11008,2020-08-31,1,252
Brasschaat,11008,2020-09-01,0,252
Brasschaat,11008,2020-09-02,3,255
Brasschaat,11008,2020-09-03,0,255
Brasschaat,11008,2020-09-04,2,257
Brasschaat,11008,2020-09-05,0,257
Brasschaat,11008,2020-09-06,2,259
Brasschaat,11008,2020-09-07,0,259
Brasschaat,11008,2020-09-08,4,263
Brasschaat,11008,2020-09-09,0,263
Brasschaat,11008,2020-09-10,1,264
Brasschaat,11008,2020-09-11,1,265
Brasschaat,11008,2020-09-12,1,266
Brasschaat,11008,2020-09-13,2,268
Brasschaat,11008,2020-09-14,4,272
Brasschaat,11008,2020-09-15,3,275
Brasschaat,11008,2020-09-16,0,275
Brasschaat,11008,2020-09-17,5,280
Brasschaat,11008,2020-09-18,0,280
Brasschaat,11008,2020-09-19,7,287
Brasschaat,11008,2020-09-20,0,287
Brasschaat,11008,2020-09-21,5,292
Brasschaat,11008,2020-09-22,3,295
Brasschaat,11008,2020-09-23,2,297
Brasschaat,11008,2020-09-24,5,302
Brasschaat,11008,2020-09-25,10,312
Brasschaat,11008,2020-09-26,6,318
Brasschaat,11008,2020-09-27,2,320
Brasschaat,11008,2020-09-28,3,323
Brasschaat,11008,2020-09-29,8,331
Brasschaat,11008,2020-09-30,3,334
Brasschaat,11008,2020-10-01,2,336
Brasschaat,11008,2020-10-02,3,339
Brasschaat,11008,2020-10-03,3,342
Brasschaat,11008,2020-10-04,0,342
Brasschaat,11008,2020-10-05,3,345
Brasschaat,11008,2020-10-06,5,350
Brasschaat,11008,2020-10-07,0,350
Brasschaat,11008,2020-10-08,9,359
Brasschaat,11008,2020-10-09,8,367
Brasschaat,11008,2020-10-10,9,376
Brasschaat,11008,2020-10-11,16,392
Brasschaat,11008,2020-10-12,4,396
Brasschaat,11008,2020-10-13,6,402
Brasschaat,11008,2020-10-14,15,417
Brasschaat,11008,2020-10-15,8,425
Brasschaat,11008,2020-10-16,15,440
Brasschaat,11008,2020-10-17,15,455
Brasschaat,11008,2020-10-18,7,462
Brasschaat,11008,2020-10-19,13,475
Brasschaat,11008,2020-10-20,12,487
Brasschaat,11008,2020-10-21,22,509
Brasschaat,11008,2020-10-22,11,520
Brasschaat,11008,2020-10-23,23,543
Brasschaat,11008,2020-10-24,26,569
Brasschaat,11008,2020-10-25,27,596
Brasschaat,11008,2020-10-26,7,603
Brasschaat,11008,2020-10-27,17,620
Brasschaat,11008,2020-10-28,32,652
Brasschaat,11008,2020-10-29,36,688
Brasschaat,11008,2020-10-30,40,728
Brasschaat,11008,2020-10-31,18,746
Brasschaat,11008,2020-11-01,24,770
Brasschaat,11008,2020-11-02,42,812
Brasschaat,11008,2020-11-03,11,823
Brasschaat,11008,2020-11-04,1,824
Brasschaat,11008,2020-11-05,20,844
Brasschaat,11008,2020-11-06,15,859
Brasschaat,11008,2020-11-07,23,882
Brasschaat,11008,2020-11-08,5,887
Brasschaat,11008,2020-11-09,15,902
Brasschaat,11008,2020-11-10,6,908
Brasschaat,11008,2020-11-11,7,915
Brecht,11009,2020-04-01,4,18
Brecht,11009,2020-04-02,1,19
Brecht,11009,2020-04-03,10,29
Brecht,11009,2020-04-04,1,30
Brecht,11009,2020-04-05,0,30
Brecht,11009,2020-04-06,3,33
Brecht,11009,2020-04-07,1,34
Brecht,11009,2020-04-08,2,36
Brecht,11009,2020-04-09,3,39
Brecht,11009,2020-04-10,2,41
Brecht,11009,2020-04-11,2,43
Brecht,11009,2020-04-12,3,46
Brecht,11009,2020-04-13,2,48
Brecht,11009,2020-04-14,0,48
Brecht,11009,2020-04-15,1,49
Brecht,11009,2020-04-16,5,54
Brecht,11009,2020-04-17,0,54
Brecht,11009,2020-04-18,3,57
Brecht,11009,2020-04-19,2,59
Brecht,11009,2020-04-20,2,61
Brecht,11009,2020-04-21,1,62
Brecht,11009,2020-04-22,0,62
Brecht,11009,2020-04-23,4,66
Brecht,11009,2020-04-24,3,69
Brecht,11009,2020-04-25,3,72
Brecht,11009,2020-04-26,1,73
Brecht,11009,2020-04-27,2,75
Brecht,11009,2020-04-28,3,78
Brecht,11009,2020-04-29,2,80
Brecht,11009,2020-04-30,0,80
Brecht,11009,2020-05-01,3,83
Brecht,11009,2020-05-02,1,84
Brecht,11009,2020-05-03,2,86
Brecht,11009,2020-05-04,2,88
Brecht,11009,2020-05-05,2,90
Brecht,11009,2020-05-06,2,92
Brecht,11009,2020-05-07,2,94
Brecht,11009,2020-05-08,3,97
Brecht,11009,2020-05-09,0,97
Brecht,11009,2020-05-10,0,97
Brecht,11009,2020-05-11,2,99
Brecht,11009,2020-05-12,3,102
Brecht,11009,2020-05-13,0,102
Brecht,11009,2020-05-14,0,102
Brecht,11009,2020-05-15,1,103
Brecht,11009,2020-05-16,0,103
Brecht,11009,2020-05-17,2,105
Brecht,11009,2020-05-18,1,106
Brecht,11009,2020-05-19,0,106
Brecht,11009,2020-05-20,1,107
Brecht,11009,2020-05-21,0,107
Brecht,11009,2020-05-22,0,107
Brecht,11009,2020-05-23,1,108
Brecht,11009,2020-05-24,0,108
Brecht,11009,2020-05-25,0,108
Brecht,11009,2020-05-26,0,108
Brecht,11009,2020-05-27,1,109
Brecht,11009,2020-05-28,0,109
Brecht,11009,2020-05-29,1,110
Brecht,11009,2020-05-30,1,111
Brecht,11009,2020-05-31,0,111
Brecht,11009,2020-06-01,1,112
Brecht,11009,2020-06-02,0,112
Brecht,11009,2020-06-03,0,112
Brecht,11009,2020-06-04,0,112
Brecht,11009,2020-06-05,0,112
Brecht,11009,2020-06-06,0,112
Brecht,11009,2020-06-07,0,112
Brecht,11009,2020-06-08,0,112
Brecht,11009,2020-06-09,0,112
Brecht,11009,2020-06-10,1,113
Brecht,11009,2020-06-11,0,113
Brecht,11009,2020-06-12,0,113
Brecht,11009,2020-06-13,1,114
Brecht,11009,2020-06-14,0,114
Brecht,11009,2020-06-15,0,114
Brecht,11009,2020-06-16,0,114
Brecht,11009,2020-06-17,1,115
Brecht,11009,2020-06-18,0,115
Brecht,11009,2020-06-19,1,116
Brecht,11009,2020-06-20,0,116
Brecht,11009,2020-06-23,0,116
Brecht,11009,2020-06-24,0,116
